OTU_ID,EL10A,EL10B,EL11A,EL11B,EL12A,EL12B,EL13A,EL13B,EL14A,EL14B,EL15A,EL15B,EL16A,EL16B,EL17A,EL17B,EL18A,EL19A,EL19B,EL1A,EL1B,EL20A,EL20B,EL21A,EL21B,EL22A,EL22B,EL23A,EL23B,EL24A,EL24B,EL25A,EL25B,EL26A,EL26B,EL27A,EL27B,EL28A,EL28B,EL29A,EL29B,EL2A,EL2B,EL30A,EL30B,EL31A,EL31B,EL32A,EL32B,EL33A,EL33B,EL34A,EL34B,EL35A,EL36A,EL36B,EL37A,EL37B,EL38A,EL39A,EL39B,EL3A,EL3B,EL4A,EL4B,EL5A,EL5B,EL6A,EL6B,EL7A,EL7B,EL8A,EL8B,EL9A,EL9B,taxonomy,confidence
979eb737ec7c4c58fae4b961659e5ea3,0.0,0.0,13.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,30.0,42.0,159.0,0.0,354.0,0.0,8.0,36.0,64.0,0.0,0.0,195.0,39.0,0.0,0.0,37.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,304.0,13.0,0.0,0.0,0.0,0.0,127.0,15.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,25.0,0.0,57.0,0.0,0.0,39.0,0.0,0.0,0.0,49.0,0.0,15.0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Tympanidaceae;g__Tympanidaceae_gen_Incertae_sedis;s__Tympanidaceae_sp;sh__SH1314020.10FU,0.8980258101556209
ea9febdd5610a9d9d2856a04248f945e,0.0,0.0,96.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium;s__Rhexocercosporidium_panacis;sh__SH1396974.10FU,0.9983557082076374
2618f053e220e898f3de67a0f368a2ad,1107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis,0.7291892432378673
b636d4610268a49ee8f07f781aed6513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Fungi;p__Ascomycota,0.9999921056922652
3b5a22581177c0efd116c4c55ab64bd7,8.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,80.0,5.0,0.0,10.0,16.0,0.0,6.0,33.0,7.0,0.0,7.0,136.0,182.0,152.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,73.0,0.0,52.0,0.0,10.0,13.0,52.0,0.0,0.0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH1240238.10FU,0.969229925234763
8e1d128777b689eebdec184544b34ac6,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,753.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella;s__Cistella_sp;sh__SH1395411.10FU,0.8497094940910115
93612c796102777894118c80fad24871,20.0,22.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,8.0,3.0,6.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,0.0,46.0,178.0,7.0,0.0,77.0,0.0,72.0,0.0,371.0,66.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp;sh__SH1406278.10FU,0.999999896578066
e598e0317f3cdf163e048ae0b3fe2a79,0.0,54.0,19.0,0.0,35.0,14.0,128.0,442.0,71.0,0.0,0.0,12.0,56.0,84.0,0.0,4.0,294.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,20.0,0.0,0.0,187.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,527.0,182.0,0.0,0.0,110.0,182.0,0.0,122.0,94.0,78.0,17.0,46.0,17.0,0.0,13.0,19.0,11.0,0.0,11.0,0.0,9.0,7.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,602.0,130.0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;s__Hyaloscypha_sp,0.9588600180557112
cb44e4f74b7ae40eb898428863b23da4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,k__Fungi;p__Chytridiomycota;c__Chytridiomycota_cls_Incertae_sedis;o__Chytridiomycota_ord_Incertae_sedis;f__Chytridiomycota_fam_Incertae_sedis;g__Chytridiomycota_gen_Incertae_sedis;s__Chytridiomycota_sp;sh__SH1383320.10FU,0.999781889089524
bc7add8b64fafe92058c708301fd7ea9,24.0,18.0,51.0,12.0,45.0,8.0,9.0,7.0,0.0,0.0,13.0,27.0,11.0,0.0,117.0,19.0,16.0,4.0,12.0,0.0,37.0,137.0,23.0,0.0,0.0,8.0,10.0,0.0,15.0,0.0,0.0,0.0,9.0,10.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,7.0,0.0,50.0,49.0,0.0,11.0,0.0,0.0,0.0,25.0,17.0,33.0,39.0,26.0,7.0,4.0,0.0,17.0,0.0,12.0,21.0,30.0,0.0,k__Fungi;p__Ascomycota;c__Sareomycetes;o__Sareales;f__Sareales_fam_Incertae_sedis;g__Sareales_gen_Incertae_sedis;s__Sareales_sp;sh__SH1351422.10FU,0.9999457536994986
2aa34005c5102c932fcbbeabb77f043b,0.0,15.0,67.0,33.0,37.0,0.0,0.0,0.0,5.0,6.0,16.0,20.0,43.0,8.0,65.0,42.0,0.0,71.0,46.0,0.0,23.0,30.0,45.0,8.0,37.0,0.0,10.0,0.0,8.0,25.0,15.0,10.0,9.0,11.0,5.0,28.0,30.0,8.0,30.0,18.0,11.0,0.0,16.0,0.0,0.0,12.0,0.0,20.0,0.0,0.0,20.0,0.0,15.0,0.0,28.0,24.0,0.0,21.0,0.0,0.0,3.0,23.0,42.0,15.0,0.0,387.0,0.0,39.0,23.0,10.0,29.0,32.0,32.0,13.0,11.0,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Sarcosomataceae;g__Donadinia;s__Donadinia_nigrella;sh__SH1391476.10FU,0.9813484134141696
dce924823eacbd702947dc179b5ba425,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,36.0,8.0,232.0,0.0,0.0,0.0,33.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,117.0,0.0,19.0,0.0,0.0,0.0,304.0,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellales_fam_Incertae_sedis;g__Mortierellales_gen_Incertae_sedis;s__Mortierellales_sp;sh__SH1081459.10FU,0.734776202544222
f108917b46dc3f4fdebc18de74ecf222,107.0,161.0,11.0,20.0,21.0,8.0,5.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,105.0,18.0,0.0,0.0,0.0,48.0,14.0,0.0,0.0,0.0,229.0,0.0,27.0,15.0,49.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,13.0,22.0,122.0,40.0,49.0,30.0,0.0,0.0,0.0,0.0,0.0,593.0,0.0,39.0,0.0,6.0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis;s__Gibellulopsis_piscis;sh__SH1385271.10FU,0.9950896950771696
6ba643f731a63588af6bfc8cdb9c0a5c,39.0,28.0,30.0,21.0,11.0,33.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,31.0,15.0,0.0,0.0,88.0,47.0,0.0,10.0,21.0,0.0,21.0,14.0,27.0,7.0,77.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,61.0,37.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,49.0,0.0,17.0,0.0,41.0,8.0,136.0,41.0,18.0,0.0,0.0,13.0,0.0,63.0,0.0,46.0,21.0,49.0,24.0,0.0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Gymnostellatospora;s__Gymnostellatospora_bhattii;sh__SH1336662.10FU,0.8305251894288842
efded2554c4aa5c72f65096a65ffe31c,1091.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Chrysozymaceae_gen_Incertae_sedis;s__Chrysozymaceae_sp;sh__SH1213736.10FU,0.999999999898165
8b58bd5b03ffd2a20b708d3368170f0e,12.0,9.0,14.0,15.0,59.0,0.0,20.0,26.0,4.0,0.0,4.0,5.0,0.0,0.0,31.0,3.0,28.0,9.0,9.0,7.0,14.0,93.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0,3.0,29.0,0.0,5.0,0.0,21.0,3.0,18.0,0.0,477.0,4.0,25.0,0.0,38.0,40.0,10.0,0.0,18.0,82.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidiales;f__Mytilinidiales_fam_Incertae_sedis;g__Mytilinidiales_gen_Incertae_sedis;s__Mytilinidiales_sp;sh__SH1084512.10FU,0.8579148488935792
a410c77805fa2bdcf20d5928a24d80d8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dothidotthiaceae;g__Mycocentrospora;s__Mycocentrospora_sp;sh__SH1164365.10FU,0.999080599208254
52c8e0676dc73da1f5a27cee6fa3dd98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,831.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis;s__Agaricales_sp;sh__SH1349257.10FU,0.8057178570114821
2974a7416505a2bc0d106367e0195bfe,23.0,10.0,15.0,35.0,9.0,12.0,0.0,0.0,5.0,0.0,0.0,13.0,11.0,0.0,9.0,48.0,0.0,0.0,3.0,37.0,47.0,6.0,2.0,0.0,0.0,7.0,12.0,0.0,62.0,22.0,0.0,0.0,36.0,31.0,16.0,12.0,27.0,0.0,9.0,12.0,92.0,23.0,24.0,8.0,0.0,7.0,0.0,15.0,16.0,0.0,3.0,4.0,7.0,12.0,19.0,5.0,0.0,5.0,0.0,19.0,0.0,47.0,34.0,18.0,18.0,0.0,0.0,26.0,13.0,0.0,12.0,49.0,11.0,11.0,11.0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Herpotrichiellaceae_gen_Incertae_sedis;s__Herpotrichiellaceae_sp;sh__SH1071571.10FU,0.9985080865716016
28717d86351aac2e9c90cf2d470619b7,33.0,52.0,0.0,0.0,0.0,0.0,36.0,30.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,8.0,21.0,0.0,0.0,0.0,87.0,0.0,0.0,38.0,32.0,15.0,0.0,8.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,4.0,0.0,353.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,k__Fungi,1.0000000000000062
c4fa484bd8241748ed381405543ff16f,19.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,78.0,0.0,193.0,0.0,0.0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Camposporium;s__Camposporium_appendiculatum;sh__SH1233018.10FU,0.9993388365288396
4f963a2cfed66982bd5537097f1efd44,0.0,0.0,0.0,36.0,0.0,0.0,6.0,4.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,146.0,406.0,0.0,140.0,205.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Lachnaceae;g__Lachnellula;s__Lachnellula_fuscosanguinea;sh__SH1387985.10FU,0.871949326864954
f0ac8423f8194c7e81eeb99278086425,33.0,19.0,15.0,77.0,0.0,42.0,0.0,5.0,36.0,20.0,0.0,12.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,9.0,16.0,0.0,33.0,2.0,15.0,0.0,34.0,53.0,31.0,0.0,0.0,18.0,11.0,10.0,8.0,5.0,89.0,0.0,25.0,4.0,0.0,0.0,42.0,23.0,0.0,0.0,5.0,0.0,25.0,0.0,15.0,0.0,22.0,0.0,22.0,14.0,0.0,27.0,0.0,6.0,8.0,34.0,36.0,33.0,46.0,0.0,38.0,0.0,27.0,0.0,19.0,0.0,8.0,0.0,8.0,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_pinicola;sh__SH1337943.10FU,0.9965252045072092
ab69f8068dbea7cfdea72845a45c3da8,51.0,0.0,0.0,64.0,0.0,3.0,4.0,24.0,10.0,0.0,85.0,12.0,0.0,0.0,102.0,0.0,0.0,23.0,4.0,0.0,41.0,0.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,78.0,24.0,7.0,5.0,23.0,34.0,0.0,414.0,87.0,0.0,57.0,0.0,0.0,0.0,16.0,0.0,0.0,32.0,0.0,42.0,91.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastrales_fam_Incertae_sedis;g__Geastrales_gen_Incertae_sedis;s__Geastrales_sp;sh__SH1325936.10FU,0.7151179395785824
54d5af2b309042399856a7a465b140b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,47.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,125.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,190.0,49.0,0.0,61.0,91.0,3.0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella,0.9079538643488688
87d81753f91895948a6f6e32129df942,0.0,0.0,0.0,32.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,18.0,0.0,0.0,10.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_sp;sh__SH1267642.10FU,0.9125673343786376
c8f0f3ad7afe802613dd2196d464bf1c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Fungi,1.000000000000007
4292a39b7d9ea1f0468e50ccf3bee539,9.0,0.0,27.0,20.0,10.0,0.0,9.0,0.0,5.0,0.0,0.0,5.0,19.0,0.0,136.0,19.0,0.0,174.0,48.0,37.0,45.0,0.0,14.0,0.0,74.0,9.0,0.0,0.0,0.0,14.0,5.0,14.0,0.0,0.0,0.0,26.0,11.0,0.0,0.0,19.0,0.0,6.0,15.0,0.0,0.0,18.0,0.0,18.0,8.0,0.0,4.0,5.0,12.0,6.0,18.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,7.0,0.0,25.0,8.0,47.0,33.0,0.0,15.0,0.0,22.0,0.0,0.0,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Sarcosomataceae;g__Donadinia;s__Donadinia_nigrella;sh__SH1391476.10FU,0.9271370793749112
032e85a0d3dc7aad4b9aa69ea039fe50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Amphinema;s__Amphinema_sp;sh__SH1311421.10FU,0.9999834503423244
04c40edce8a2cc948f06477b4781a724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entolomataceae_gen_Incertae_sedis;s__Entolomataceae_sp,0.9892227024009224
7f97447342b75fbc88b19894c37753f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Amphinema;s__Amphinema_sp;sh__SH1311421.10FU,0.8098674961420049
db1cc66a28b00b22a259a2bcc64d38fd,0.0,0.0,8.0,0.0,50.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,20.0,161.0,0.0,68.0,18.0,63.0,13.0,6.0,0.0,106.0,3.0,0.0,47.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,0.0,0.0,6.0,0.0,4.0,3.0,6.0,37.0,11.0,30.0,88.0,0.0,0.0,0.0,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH1382458.10FU,0.9996907180346422
