"species","decimalLongitude","decimalLatitude","countryCode","stateProvince","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName"
"Coreopsis major",-83.810648,34.874192,"US","Georgia",NA,1990122692,"Asteraceae","SPECIES",1807,1964,"PRESERVED_SPECIMEN","TENN",""
"Silphium compositum",-83.4833,32.6167,"US","Georgia",NA,123007506,"Asteraceae","SPECIES",301,1999,"PRESERVED_SPECIMEN","FTG",""
"Coreopsis major",-84.9877,32.461,"US","Georgia",NA,122929852,"Asteraceae","SPECIES",301,NA,"PRESERVED_SPECIMEN","FTG",""
"Eryngium yuccifolium",-85.41492,34.1409,"US","Georgia",NA,4015894618,"Apiaceae","SPECIES",NA,2012,"PRESERVED_SPECIMEN","GA",""
"Schizachyrium scoparium",-83.456627,33.605096,"US","Georgia",NA,4030703304,"Poaceae","SPECIES",NA,2020,"PRESERVED_SPECIMEN","GA",""
"Schizachyrium scoparium",-82.384485,33.462198,"US","Georgia",NA,4030707306,"Poaceae","SPECIES",NA,2020,"PRESERVED_SPECIMEN","GA",""
"Schizachyrium scoparium",-82.978252,34.176511,"US","Georgia",NA,4030707312,"Poaceae","SPECIES",NA,2021,"PRESERVED_SPECIMEN","GA",""
"Asclepias tuberosa",-83.539397,34.157842,"US","Georgia",NA,4030709316,"Apocynaceae","SPECIES",NA,2021,"PRESERVED_SPECIMEN","GA",""
"Schizachyrium scoparium",-82.873597,33.570815,"US","Georgia",NA,4030703322,"Poaceae","SPECIES",NA,2021,"PRESERVED_SPECIMEN","GA",""
"Packera anonyma",-84.26293,33.839888,"US","Georgia",NA,4507639790,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.391512,34.736212,"US","Georgia",NA,3321209846,"Apocynaceae","SPECIES",65,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.353182,32.331428,"US","Georgia",NA,4852917641,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.866842,34.631791,"US","Georgia",NA,1571172289,"Apocynaceae","SPECIES",4,2017,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.37342,31.519192,"US","Georgia",NA,3903459497,"Apocynaceae","SPECIES",12,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.958965,34.720548,"US","Georgia",NA,3302377663,"Asteraceae","SPECIES",1803,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.864938,34.241428,"US","Georgia",NA,3881384652,"Apocynaceae","SPECIES",8,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.162605,34.683638,"US","Georgia",NA,3888780828,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Eryngium yuccifolium",-84.65503,31.45253,"US","Georgia",NA,4912275282,"Apiaceae","SPECIES",NA,1997,"PRESERVED_SPECIMEN","BRY",""
"Packera anonyma",-84.572164,33.854593,"US","Georgia",NA,4046225614,"Asteraceae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.712568,30.821119,"US","Georgia",NA,4921690276,"Apocynaceae","SPECIES",565,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.31353,33.527467,"US","Georgia",NA,3117759077,"Asteraceae","SPECIES",165,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Eryngium yuccifolium",-84.233844,33.793193,"US","Georgia",NA,4416674852,"Apiaceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.296531,33.762222,"US","Georgia",NA,3302040996,"Apocynaceae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.135574,33.79834,"US","Georgia",NA,4926348546,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.186062,33.687825,"US","Georgia",NA,2611258150,"Asteraceae","SPECIES",7,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.129578,34.190812,"US","Georgia",NA,4908202176,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.919457,32.326546,"US","Georgia",NA,4067212155,"Apocynaceae","SPECIES",NA,2014,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.308077,31.915494,"US","Georgia",NA,4945934423,"Apocynaceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.951486,34.982447,"US","Georgia",NA,4522508106,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.249937,33.644806,"US","Georgia",NA,4875147669,"Apocynaceae","SPECIES",28930,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-85.208593,34.597618,"US","Georgia",NA,3760405578,"Asteraceae","SPECIES",28818,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.121602,34.14422,"US","Georgia",NA,4153603770,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.839051,34.951126,"US","Georgia",NA,3333073079,"Apocynaceae","SPECIES",13,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.119168,32.557504,"US","Georgia",NA,4863704600,"Apocynaceae","SPECIES",10,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.590286,33.964375,"US","Georgia",NA,3499501808,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.681038,32.890408,"US","Georgia",NA,3865490745,"Apocynaceae","SPECIES",2500,1905,"PRESERVED_SPECIMEN","PH",""
"Asclepias tuberosa",-84.147708,33.805879,"US","Georgia",NA,3865493753,"Apocynaceae","SPECIES",1784,1933,"PRESERVED_SPECIMEN","PH",""
"Asclepias tuberosa",-81.076223,31.989657,"US","Georgia",NA,3865222769,"Apocynaceae","SPECIES",1921,1926,"PRESERVED_SPECIMEN","PH",""
"Silphium compositum",-84.87815,33.44277,"US","Georgia",NA,1563148639,"Asteraceae","SPECIES",NA,2016,"PRESERVED_SPECIMEN","LSU",""
"Silphium compositum",-84.87815,33.44277,"US","Georgia",NA,1563145751,"Asteraceae","SPECIES",NA,2016,"PRESERVED_SPECIMEN","LSU",""
"Packera anonyma",-83.253677,31.400309,"US","Georgia",NA,3469929719,"Asteraceae","SPECIES",NA,2021,"PRESERVED_SPECIMEN","LSU",""
"Parthenium integrifolium",-84.87815,33.44277,"US","Georgia",NA,1563148006,"Asteraceae","SPECIES",NA,2016,"PRESERVED_SPECIMEN","LSU",""
"Silphium compositum",-84.46168,32.5943,"US","Georgia",NA,1563146501,"Asteraceae","SPECIES",NA,2016,"PRESERVED_SPECIMEN","LSU",""
"Asclepias tuberosa",-84.383663,34.003218,"US","Georgia",NA,3902518141,"Apocynaceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.304324,33.805399,"US","Georgia",NA,2611046142,"Asteraceae","SPECIES",10,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.337611,34.837056,"US","Georgia",NA,4138410457,"Apocynaceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.108113,33.569884,"US","Georgia",NA,4121108770,"Asteraceae","SPECIES",7,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.639444,34.129736,"US","Georgia",NA,4145246500,"Asteraceae","SPECIES",9,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.246469,34.327641,"US","Georgia",NA,4921922193,"Asteraceae","SPECIES",8,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.094095,33.403192,"US","Georgia",NA,2350299454,"Asteraceae","SPECIES",196,2018,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.403167,32.75897,"US","Georgia",NA,4138660266,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.851907,34.114317,"US","Georgia",NA,4867773656,"Asteraceae","SPECIES",193,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Eryngium yuccifolium",-81.46729,31.624424,"US","Georgia",NA,4171230039,"Apiaceae","SPECIES",8,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.876908,34.86658,"US","Georgia",NA,3859874670,"Apocynaceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.387586,33.901481,"US","Georgia",NA,4512925358,"Asteraceae","SPECIES",NA,2015,"PRESERVED_SPECIMEN","FLAS",""
"Eryngium yuccifolium",-81.4404,32.1763,"US","Georgia",NA,4519993334,"Apiaceae","SPECIES",NA,2014,"PRESERVED_SPECIMEN","FLAS",""
"Eryngium yuccifolium",-84.400642,33.779067,"US","Georgia",NA,3963388749,"Apiaceae","SPECIES",8,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.401693,32.896808,"US","Georgia",NA,4919393893,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.884233,33.752798,"US","Georgia",NA,2611093914,"Asteraceae","SPECIES",11,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.36,33.83,"US","Georgia",NA,4875080160,"Apocynaceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.320246,33.760224,"US","Georgia",NA,2244270473,"Apocynaceae","SPECIES",10,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.29563,34.63247,"US","Georgia",NA,4522526890,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.124328,33.627122,"US","Georgia",NA,2873970043,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.671578,34.731872,"US","Georgia",NA,3355676209,"Asteraceae","SPECIES",16,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.207717,34.591978,"US","Georgia",NA,3858966788,"Apocynaceae","SPECIES",7,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.713229,33.794836,"US","Georgia",NA,3978705230,"Asteraceae","SPECIES",1000,1969,"PRESERVED_SPECIMEN","BAYLU",""
"Packera anonyma",-83.422387,33.932846,"US","Georgia",NA,3978708976,"Asteraceae","SPECIES",1500,1969,"PRESERVED_SPECIMEN","BAYLU",""
"Schizachyrium scoparium",-84.11565,31.30128,"US","Georgia",NA,3978733150,"Poaceae","SPECIES",11327,2003,"PRESERVED_SPECIMEN","BAYLU",""
"Coreopsis major",-83.575028,34.874917,"US","Georgia",NA,574821620,"Asteraceae","SPECIES",NA,2011,"LIVING_SPECIMEN","E","Royal Botanic Garden Edinburgh Living Collection"
"Eryngium yuccifolium",-83.575028,34.874917,"US","Georgia",NA,574824869,"Apiaceae","SPECIES",NA,2011,"LIVING_SPECIMEN","E","Royal Botanic Garden Edinburgh Living Collection"
"Asclepias tuberosa",-85.40187,34.13573,"US","Georgia",1,3062832313,"Apocynaceae","SPECIES",NA,2018,"PRESERVED_SPECIMEN","MO","Tropicos"
"Silphium compositum",-81.975,33.47083,"US","Georgia",NA,415909609,"Asteraceae","SPECIES",NA,1907,"PRESERVED_SPECIMEN","UConn",""
"Eryngium yuccifolium",-81.975,33.47083,"US","Georgia",NA,415955740,"Apiaceae","SPECIES",20000,1947,"PRESERVED_SPECIMEN","UConn",""
"Coreopsis major",-84.14583,33.80611,"US","Georgia",NA,415905266,"Asteraceae","SPECIES",20000,1899,"PRESERVED_SPECIMEN","UConn",""
"Silphium compositum",-84.98777,32.46305,"US","Georgia",NA,415909610,"Asteraceae","SPECIES",NA,1949,"PRESERVED_SPECIMEN","UConn",""
"Silphium compositum",-85.382095,34.922088,"US","Georgia",NA,3384567680,"Asteraceae","SPECIES",961,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.962845,34.303741,"US","Georgia",NA,4138449697,"Asteraceae","SPECIES",35,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Eryngium yuccifolium",-83.829361,31.620654,"US","Georgia",NA,4506549475,"Apiaceae","SPECIES",61904,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.368511,34.477044,"US","Georgia",NA,4103146626,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.747422,34.178662,"US","Georgia",NA,4165422664,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.137458,34.183713,"US","Georgia",NA,4172019085,"Asteraceae","SPECIES",28,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.379989,33.864983,"US","Georgia",NA,3327996054,"Apocynaceae","SPECIES",4,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-81.822885,32.338205,"US","Georgia",NA,4852576881,"Asteraceae","SPECIES",5,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.513397,32.893438,"US","Georgia",NA,2802548081,"Asteraceae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.333378,34.612764,"US","Georgia",NA,4153727855,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.691389,33.9975,"US","Georgia",NA,4852178374,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.449111,34.132886,"US","Georgia",NA,3903057889,"Asteraceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-85.042231,32.697318,"US","Georgia",NA,3772892135,"Asteraceae","SPECIES",7,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.135642,34.187542,"US","Georgia",NA,4908413141,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.399854,33.778865,"US","Georgia",NA,4945803852,"Apocynaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.713113,33.098645,"US","Georgia",NA,4172077396,"Asteraceae","SPECIES",168,2015,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.358818,34.649712,"US","Georgia",NA,4111681807,"Asteraceae","SPECIES",239,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.993161,31.890765,"US","Georgia",NA,3802494184,"Apocynaceae","SPECIES",43883,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.491589,34.222276,"US","Georgia",NA,4129835510,"Apocynaceae","SPECIES",28846,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.063947,34.542486,"US","Georgia",NA,2265903683,"Apocynaceae","SPECIES",5,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.459251,34.078382,"US","Georgia",NA,3343793937,"Apocynaceae","SPECIES",140,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.161805,34.230237,"US","Georgia",NA,2609343591,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.450028,34.514462,"US","Georgia",NA,4892003270,"Apocynaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-81.715187,31.542525,"US","Georgia",NA,3301914760,"Apocynaceae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.292128,33.454866,"US","Georgia",NA,3112583416,"Asteraceae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.739533,33.988925,"US","Georgia",NA,2626658025,"Apocynaceae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.112922,32.548295,"US","Georgia",NA,4863816300,"Apocynaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.111661,33.575462,"US","Georgia",NA,4153731568,"Asteraceae","SPECIES",23,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.45141,33.883074,"US","Georgia",NA,4046546640,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.579005,33.97637,"US","Georgia",NA,2366159628,"Asteraceae","SPECIES",NA,2017,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-85.393172,34.897563,"US","Georgia",NA,2626384191,"Asteraceae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-85.108082,33.570018,"US","Georgia",NA,3785159687,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.433067,34.836503,"US","Georgia",NA,2818667641,"Asteraceae","SPECIES",92,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.446596,33.915906,"US","Georgia",NA,3785013683,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.754074,34.155773,"US","Georgia",NA,4910661420,"Apocynaceae","SPECIES",28874,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.680763,34.7239,"US","Georgia",NA,4116041282,"Asteraceae","SPECIES",32,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.869487,30.803568,"US","Georgia",NA,3327888018,"Apocynaceae","SPECIES",4,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.372033,34.002133,"US","Georgia",NA,4852240896,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.10113,33.846761,"US","Georgia",NA,3108984201,"Asteraceae","SPECIES",10,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.239005,34.800359,"US","Georgia",NA,4901046612,"Asteraceae","SPECIES",28762,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.073769,34.640483,"US","Georgia",NA,4867629569,"Asteraceae","SPECIES",10,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.763199,33.271942,"US","Georgia",NA,4130232560,"Asteraceae","SPECIES",518,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.598484,33.944036,"US","Georgia",NA,4046753388,"Apocynaceae","SPECIES",46,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.925972,34.738217,"US","Georgia",NA,4134116377,"Asteraceae","SPECIES",20,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.699389,33.052247,"US","Georgia",NA,4901166996,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.279651,33.773415,"US","Georgia",NA,2634346314,"Apocynaceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.163681,32.919342,"US","Georgia",NA,3301872967,"Asteraceae","SPECIES",4,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.718257,34.972242,"US","Georgia",NA,4134139473,"Asteraceae","SPECIES",5,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.366413,34.881411,"US","Georgia",NA,2265818805,"Asteraceae","SPECIES",28762,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.69502,34.760223,"US","Georgia",NA,3902170966,"Asteraceae","SPECIES",16,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.45423,33.886323,"US","Georgia",NA,4535751317,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.877962,34.881261,"US","Georgia",NA,3860007618,"Apocynaceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.44272,34.804078,"US","Georgia",NA,4103152277,"Asteraceae","SPECIES",8,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.575264,34.874512,"US","Georgia",NA,4431152461,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.088547,34.011292,"US","Georgia",NA,4868047295,"Asteraceae","SPECIES",11,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.929833,34.735662,"US","Georgia",NA,4137629081,"Asteraceae","SPECIES",15,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.746217,32.843855,"US","Georgia",NA,4121214346,"Asteraceae","SPECIES",10,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.115059,34.263645,"US","Georgia",NA,4111810465,"Asteraceae","SPECIES",6,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.303169,33.872604,"US","Georgia",NA,3712437411,"Asteraceae","SPECIES",28902,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-85.253598,34.593601,"US","Georgia",NA,2311277625,"Asteraceae","SPECIES",11,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.933846,33.970924,"US","Georgia",NA,3302036495,"Asteraceae","SPECIES",24,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.212891,31.143512,"US","Georgia",NA,4901996579,"Apocynaceae","SPECIES",6,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.835737,34.951057,"US","Georgia",NA,2269217858,"Apocynaceae","SPECIES",2500,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.9367,34.735887,"US","Georgia",NA,2294424745,"Asteraceae","SPECIES",5,2018,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.884056,31.287674,"US","Georgia",NA,1847621364,"Apocynaceae","SPECIES",10,2018,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.115143,34.263519,"US","Georgia",NA,4120862066,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.15694,33.941193,"US","Georgia",NA,4937075717,"Asteraceae","SPECIES",28902,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.358274,31.496483,"US","Georgia",NA,4901704025,"Apocynaceae","SPECIES",474,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.125264,32.550004,"US","Georgia",NA,3302442292,"Apocynaceae","SPECIES",2188,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.930802,34.737208,"US","Georgia",NA,4133676482,"Asteraceae","SPECIES",NA,2018,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.307919,34.720865,"US","Georgia",NA,3124526555,"Asteraceae","SPECIES",28790,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.20491,33.996455,"US","Georgia",NA,2610942147,"Asteraceae","SPECIES",28902,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.685678,33.115933,"US","Georgia",NA,4872332804,"Apocynaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.440204,33.946062,"US","Georgia",NA,3109302575,"Asteraceae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.919457,32.326545,"US","Georgia",NA,4153503588,"Apocynaceae","SPECIES",NA,2014,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.324606,34.873626,"US","Georgia",NA,3118296960,"Asteraceae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.026794,33.813847,"US","Georgia",NA,3759469205,"Apocynaceae","SPECIES",14,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.864258,32.824778,"US","Georgia",NA,4091745174,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
