"species","decimalLongitude","decimalLatitude","countryCode","stateProvince","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName"
"Coreopsis major",-85.490371,34.846321,"USA","Georgia",NA,2850738364,"Asteraceae","SPECIES",43,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.190514,32.959785,"USA","Georgia",NA,4522441560,"Asteraceae","SPECIES",3,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.719187,34.636552,"USA","Georgia",NA,4162099081,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.547764,34.142428,"USA","Georgia",NA,4902049094,"Asteraceae","SPECIES",28874,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.207337,33.611703,"USA","Georgia",NA,4875404120,"Asteraceae","SPECIES",28930,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.084515,34.594695,"USA","Georgia",NA,4522470508,"Asteraceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.064217,34.664867,"USA","Georgia",NA,4522467931,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.161292,34.231078,"USA","Georgia",NA,4522516441,"Asteraceae","SPECIES",6,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.016226,34.739557,"USA","Georgia",NA,2826444845,"Asteraceae","SPECIES",128,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.913466,32.068041,"USA","Georgia",NA,4522506476,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.749592,32.839895,"USA","Georgia",NA,2311306651,"Asteraceae","SPECIES",19,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.143119,34.241347,"USA","Georgia",NA,2283154208,"Asteraceae","SPECIES",5,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.455835,33.75675,"USA","Georgia",NA,2238892389,"Asteraceae","SPECIES",5,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.936662,33.419473,"USA","Georgia",NA,4133651925,"Asteraceae","SPECIES",28957,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.385049,34.875424,"USA","Georgia",NA,3860546646,"Asteraceae","SPECIES",104,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.066489,34.935556,"USA","Georgia",NA,2898321156,"Asteraceae","SPECIES",10,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.9716,33.610867,"USA","Georgia",NA,4522485484,"Asteraceae","SPECIES",28930,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.510011,34.41756,"USA","Georgia",NA,3333282423,"Asteraceae","SPECIES",28818,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.801219,33.656788,"USA","Georgia",NA,3859595829,"Asteraceae","SPECIES",9,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.06101,34.852971,"USA","Georgia",NA,2802669564,"Asteraceae","SPECIES",28762,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.443121,33.89525,"USA","Georgia",NA,4046488431,"Asteraceae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.757903,34.206347,"USA","Georgia",NA,4522450544,"Asteraceae","SPECIES",8,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.699389,33.052247,"USA","Georgia",NA,4901166996,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.403168,34.930622,"USA","Georgia",NA,4892108688,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.37082,34.944417,"USA","Georgia",NA,4522440677,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.2948,34.872253,"USA","Georgia",NA,4903821250,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.373302,34.966477,"USA","Georgia",NA,4400392882,"Asteraceae","SPECIES",8,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.906111,34.024444,"USA","Georgia",NA,4134125670,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.57694,34.861709,"USA","Georgia",NA,4903725556,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.706406,34.754166,"USA","Georgia",NA,4891776973,"Asteraceae","SPECIES",34,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.137501,34.24258,"USA","Georgia",NA,4046263340,"Asteraceae","SPECIES",33,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.161453,34.231438,"USA","Georgia",NA,2814281308,"Asteraceae","SPECIES",6,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.230999,33.507523,"USA","Georgia",NA,2826181789,"Asteraceae","SPECIES",28957,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.197301,34.99806,"USA","Georgia",NA,1586141606,"Asteraceae","SPECIES",5,2017,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.389711,34.875728,"USA","Georgia",NA,4908910700,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-81.680995,31.53117,"USA","Georgia",NA,4522433545,"Asteraceae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.389689,34.875731,"USA","Georgia",NA,4908338576,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.574376,34.874001,"USA","Georgia",NA,3860113761,"Asteraceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.220652,34.1238,"USA","Georgia",NA,3302056298,"Asteraceae","SPECIES",2700,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.711388,34.760788,"USA","Georgia",NA,4901729438,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.368242,32.774608,"USA","Georgia",NA,4133726672,"Asteraceae","SPECIES",14,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.677528,34.7244,"USA","Georgia",NA,4522496439,"Asteraceae","SPECIES",30,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.074398,33.585087,"USA","Georgia",NA,4606967632,"Asteraceae","SPECIES",61,2010,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.254745,34.321209,"USA","Georgia",NA,4129890824,"Asteraceae","SPECIES",5,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.160447,34.610509,"USA","Georgia",NA,2818790321,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.300728,34.454517,"USA","Georgia",NA,4875522467,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.948951,32.781953,"USA","Georgia",NA,2596441281,"Asteraceae","SPECIES",29066,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.714901,34.640966,"USA","Georgia",NA,4162428440,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.664644,34.609075,"USA","Georgia",NA,4867711034,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.598841,33.946694,"USA","Georgia",NA,4522445563,"Asteraceae","SPECIES",9190,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.708887,34.781155,"USA","Georgia",NA,4904318695,"Asteraceae","SPECIES",23,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.078022,33.587999,"USA","Georgia",NA,4607270933,"Asteraceae","SPECIES",15,2010,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.88752,34.28252,"USA","Georgia",NA,4522511380,"Asteraceae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.639665,34.616563,"USA","Georgia",NA,4127337401,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.413611,34.546611,"USA","Georgia",NA,4161968874,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.876397,34.691729,"USA","Georgia",NA,3328133435,"Asteraceae","SPECIES",28790,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.443452,34.646237,"USA","Georgia",NA,4923762932,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.954963,34.001942,"USA","Georgia",NA,3698385307,"Asteraceae","SPECIES",5,2017,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.160926,34.098429,"USA","Georgia",NA,4145785691,"Asteraceae","SPECIES",1253,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.667153,34.730278,"USA","Georgia",NA,4522503622,"Asteraceae","SPECIES",28,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.345854,34.677884,"USA","Georgia",NA,3873204207,"Asteraceae","SPECIES",31,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.676928,33.055664,"USA","Georgia",NA,4904033388,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-85.40726,34.631554,"USA","Georgia",NA,3860681561,"Asteraceae","SPECIES",392,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.820346,32.73291,"USA","Georgia",NA,2242931415,"Asteraceae","SPECIES",29066,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.086841,34.963245,"USA","Georgia",NA,4522565695,"Asteraceae","SPECIES",6,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-83.417795,34.905083,"USA","Georgia",NA,4091417350,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Coreopsis major",-84.52307,34.239658,"USA","Georgia",NA,4901080940,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
