"species","decimalLongitude","decimalLatitude","countryCode","stateProvince","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName"
"Asclepias tuberosa",-83.719009,33.091695,"USA","Georgia",NA,3858981084,"Apocynaceae","SPECIES",865,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.383663,34.003218,"USA","Georgia",NA,3902518141,"Apocynaceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.323356,34.797664,"USA","Georgia",NA,3860625100,"Apocynaceae","SPECIES",22,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-81.715187,31.542525,"USA","Georgia",NA,3301914760,"Apocynaceae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.305907,31.911175,"USA","Georgia",NA,3784901334,"Apocynaceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.715233,34.651836,"USA","Georgia",NA,1990584334,"Apocynaceae","SUBSPECIES",NA,2016,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-81.724824,33.126833,"USA","Georgia",NA,3892669885,"Apocynaceae","SPECIES",166,2015,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.382758,34.922367,"USA","Georgia",NA,3859663100,"Apocynaceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.422683,33.929333,"USA","Georgia",NA,3124519517,"Apocynaceae","SPECIES",84,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.38862,32.76992,"USA","Georgia",NA,4901573163,"Apocynaceae","SPECIES",3,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.337344,34.836328,"USA","Georgia",NA,3858946396,"Apocynaceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.507095,34.928333,"USA","Georgia",NA,2851188605,"Apocynaceae","SPECIES",165,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.764328,34.808818,"USA","Georgia",NA,4130208363,"Apocynaceae","SPECIES",22689,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.126891,34.222459,"USA","Georgia",NA,2397550017,"Apocynaceae","SPECIES",NA,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.78498,34.724537,"USA","Georgia",NA,4138227709,"Apocynaceae","SPECIES",24,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.156272,30.80553,"USA","Georgia",NA,4111850421,"Apocynaceae","SPECIES",9,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.680467,33.017761,"USA","Georgia",NA,4872633653,"Apocynaceae","SPECIES",3,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.341752,34.171039,"USA","Georgia",NA,3858930405,"Apocynaceae","SPECIES",38,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.160492,31.381687,"USA","Georgia",NA,3307444862,"Apocynaceae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.372974,34.604451,"USA","Georgia",NA,3858991440,"Apocynaceae","SPECIES",47,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.359383,34.546505,"USA","Georgia",NA,4171527907,"Apocynaceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.142972,33.890104,"USA","Georgia",NA,3384064043,"Apocynaceae","SPECIES",3749,2018,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.066084,33.584987,"USA","Georgia",NA,4607298131,"Apocynaceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.31987,34.933594,"USA","Georgia",NA,4138531102,"Apocynaceae","SPECIES",49,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.112267,34.464222,"USA","Georgia",NA,4137996094,"Apocynaceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.158919,33.636347,"USA","Georgia",NA,2641609436,"Apocynaceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.670366,34.944708,"USA","Georgia",NA,3320847665,"Apocynaceae","SPECIES",25,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.477713,34.786392,"USA","Georgia",NA,3858498840,"Apocynaceae","SPECIES",39,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.37342,31.519192,"USA","Georgia",NA,3903459497,"Apocynaceae","SPECIES",12,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.467462,34.72557,"USA","Georgia",NA,2818585901,"Apocynaceae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.757116,33.144906,"USA","Georgia",NA,4875119177,"Apocynaceae","SPECIES",7915,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.337934,34.510374,"USA","Georgia",NA,3302054494,"Apocynaceae","SPECIES",67,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.539604,31.16831,"USA","Georgia",NA,2626664013,"Apocynaceae","SPECIES",13,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.409836,34.817956,"USA","Georgia",NA,4126685045,"Apocynaceae","SPECIES",200,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.158588,33.636464,"USA","Georgia",NA,2641607419,"Apocynaceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.429947,34.94833,"USA","Georgia",NA,3330411232,"Apocynaceae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.710288,33.018833,"USA","Georgia",NA,4116386054,"Apocynaceae","SPECIES",42,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.231055,34.045708,"USA","Georgia",NA,3860702706,"Apocynaceae","SPECIES",35,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.089341,34.956854,"USA","Georgia",NA,2802637688,"Apocynaceae","SPECIES",28762,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.380515,33.865732,"USA","Georgia",NA,3301791821,"Apocynaceae","SPECIES",3,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.153339,34.767357,"USA","Georgia",NA,3859869414,"Apocynaceae","SPECIES",29,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.732091,34.869779,"USA","Georgia",NA,4177013571,"Apocynaceae","SPECIES",34,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.419283,33.945595,"USA","Georgia",NA,4127296661,"Apocynaceae","SPECIES",7,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.399854,33.778865,"USA","Georgia",NA,4945803852,"Apocynaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.133454,32.191898,"USA","Georgia",NA,3858735103,"Apocynaceae","SPECIES",12,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.720083,34.869311,"USA","Georgia",NA,3325823745,"Apocynaceae","SPECIES",28762,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.388588,32.7699,"USA","Georgia",NA,4875410215,"Apocynaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.125264,32.550004,"USA","Georgia",NA,3302442292,"Apocynaceae","SPECIES",2188,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.234429,33.854055,"USA","Georgia",NA,4875347323,"Apocynaceae","SPECIES",5,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.204522,34.417855,"USA","Georgia",NA,2814409664,"Apocynaceae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.718509,33.023204,"USA","Georgia",NA,2641517844,"Apocynaceae","SPECIES",29,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.380783,33.865488,"USA","Georgia",NA,4127227111,"Apocynaceae","SUBSPECIES",3,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.459096,33.843254,"USA","Georgia",NA,3860567306,"Apocynaceae","SPECIES",34,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.292614,33.773445,"USA","Georgia",NA,4921980044,"Apocynaceae","SPECIES",6,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.127242,33.651817,"USA","Georgia",NA,3307153764,"Apocynaceae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.49987,34.678436,"USA","Georgia",NA,3892670700,"Apocynaceae","SPECIES",40,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.308077,31.915494,"USA","Georgia",NA,4945934423,"Apocynaceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.369386,33.794178,"USA","Georgia",NA,3302451026,"Apocynaceae","SPECIES",6,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.300985,34.735659,"USA","Georgia",NA,1844409478,"Apocynaceae","SPECIES",28481,1967,"PRESERVED_SPECIMEN","BOON",""
